Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DUWT1D01GE008P00CH-ND,SRMX6DUWT1D01GE008P00CH,SolidRun LTD,SBC PRO CARRIER WIFI/BT DUAL,18,0,"170.40000","0","1","-","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/1GB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100/1000Mbps (1)","USB 2.0 (4)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,-,SRMX6QDW00D02GE008E00CH-ND,SRMX6QDW00D02GE008E00CH,SolidRun LTD,SOM IMX6 QUAD HUMMINGBOARD EDGE,10,0,"201.07000","0","1","-","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","2.717"" x 4.016"" (69mm x 102mm)","-","mPCIe","4GB/2GB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100/1000Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6QDWT1D02GE008E00CH-ND,SRMX6QDWT1D02GE008E00CH,SolidRun LTD,SBC EDGE CARRIER QUAD IMX6,15,0,"218.11000","0","1","-","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/2GB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100/1000Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
https://www.digi.com/pdf/ds_bl4s200.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_20-101-1259.jpg,316-1172-ND,20-101-1259,Digi,COMPUTER SINGLE-BOARD BL4S210,5,0,"247.00000","0","1","-","SBC BL4S200","Active","Rabbit 4000","58.98MHz","1","4.5W","-","3.75"" x 5.75"" (96mm x 146mm)","-","-","512KB/512KB","-","-","10Mbps (1)","-","4","32","8:2","Yes","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Wildcat_(BL2000).pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_20-101-0430.JPG,602-1876-ND,20-101-0430,Digi,COMPUTER SGL-BOARD FULL BL2000,14,0,"269.00000","0","1","-","Wildcat","Not For New Designs","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:2","Yes","-40°C ~ 70°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=ibx:carrierboard:docs:sr-ibx-solidpc-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_SRI8000S00D04GE008Q00CE.jpg,SRI8000S00D04GE008Q00CE-ND,SRI8000S00D04GE008Q00CE,SolidRun LTD,"SOLIDPC Q4 IB8000 4GB RAM, 8GB E",18,0,"312.40000","0","1","-","SolidPC Q4","Active","Atom E8000","-","4","-","-","-","-","-","8GB/0GB","eMMC, M.2, uSD","HDMI","RJ45 (2)","USB 3.0 (3)","-","-","-","-","-"
https://versalogic.com/Products/PDF/DS-Swordtail%20EPC-2702.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPC-2702.jpg,1241-1457-ND,VL-EPC-2702-EDK-02,VersaLogic Corporation,"SBC ARM I.MX6 QUAD CPU WI-FI/BT,",14,0,"348.00000","0","1","-","Swordtail","Active","ARM® Cortex®-A9, i.MX6Quad","800MHz","4","1.95W","Heat Sink","3.7"" x 3.7"" (95mm x 95mm)","-","-","4GB/2GB","eMMC, MicroSD","HDMI, LVDS","GbE","USB 2.0 (2)","1","9","-","Yes","-40°C ~ 85°C"
https://www.digi.com/pdf/ds_bl2100.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_20-101-0461.jpg,602-1647-ND,20-101-0461,Digi,COMPUTER SGL-BOARD FULL BL2100,23,0,"366.00000","0","1","-","Smartcat","Not For New Designs","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","40","11:4","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/CC-SB-WMX-J97C_Web.pdf,-,602-2278-ND,CC-SB-WMX-J97C,Digi,CONNECTCORE 6 SBC I.MX6QUAD,8,0,"373.33000","0","1","-","ConnectCore® 6","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","2.83"" x 3.94"" (72mm x 100mm)","Pico-ITX","CAN, I²C, SPI, Wi-Fi/Bluetooth, XBee RF, Cellular","1GB/0GB","eMMC/SD/SATA","HDMI, LCD, LVDS, MIPI-DSI","GbE","USB 2.0 (4)","1","12","-","-","-20°C ~ 70°C"
https://versalogic.com/Products/PDF/DS-Tetra%20EPC-2700.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPC-2700-EDK.jpg,1241-1424-ND,VL-EPC-2700-EDK-EVAL,VersaLogic Corporation,SBC ARM QUAD-CORE I.MX6QUAD CPU,6,0,"415.00000","0","1","-","Tetra","Active","ARM® Cortex®-A9, i.MX6Quad","800MHz","4","4.1W","Heat Sink","3.7"" x 4.9"" (95mm x 125mm)","-","-","2GB/2GB","eMMC, MicroSD, MRAM, SATA II","HDMI, LVDS","10/100/1000Mbps","USB 2.0 (2)","1","8","-","Yes","-40°C ~ 85°C"
https://www.digi.com/pdf/ds_op7200.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/20-101-0535_top.jpg,316-1154-ND,20-101-0535,Digi,INTERFACE INTELL OPERATOR OP7200,14,0,"449.00000","0","1","-","OP7200","Not For New Designs","Rabbit 2000","22MHz","1","4W","-","4.41"" x 5.67"" (112mm x 144mm)","-","-","128KB/128KB","-","-","10/100Mbps (1)","-","4","19/8","8:0","Yes","-10°C ~ 65°C"
https://versalogic.com/Products/PDF/DS-EPMe-30-Bengal.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPME-30EAP.jpg,1241-1246-ND,VL-EPME-30EAP,VersaLogic Corporation,BENGAL BOARD SGL CORE 1.46GHZ,23,0,"960.00000","0","1","-","Bengal","Active","Atom E3815","1.46GHz","1","6.75W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","8GB/0GB","mSATA, SATA","VGA, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (5), USB 3.0 (1)","2","18","-","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-EPMe-30-Bengal.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPME-30.jpg,1241-1247-ND,VL-EPME-30EBP,VersaLogic Corporation,BENGAL BOARD DUAL CORE 1.46GHZ,11,0,"983.00000","0","1","-","Bengal","Active","Atom E3826","1.46GHz","2","7.0W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","8GB/0GB","mSATA, SATA","VGA, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (5), USB 3.0 (1)","2","18","-","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-EPMe-30-Bengal.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_EPMe-30.jpg,1241-1248-ND,VL-EPME-30ECP,VersaLogic Corporation,BENGAL BOARD QUAD CORE 1.91GHZ,16,0,"1036.01000","0","1","-","Bengal","Active","Atom E3845","1.91GHz","4","8.75W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","8GB/0GB","mSATA, SATA","VGA, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (5), USB 3.0 (1)","2","18","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-3311.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-3311-EDP.jpg,1241-1346-ND,VL-EPU-3311-EBP,VersaLogic Corporation,SBC ATOM BAY TRAIL DUAL 1.75GZ,12,0,"1062.01000","0","1","-","Osprey","Active","Atom E3827","1.75GHz","2","6.8W","Heat plate","2.17"" x 3.74"" (55mm x 95mm)","-","-","2GB/2GB","SATA, eMMC, MicroSD, Mini PCIe","LVDS","GbE","USB 2.0 (4), USB 3.0 (1)","2","8","0:0","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-EPU-Condor.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4460-EBP-16.JPG,1241-1406-ND,VL-EPU-4460-EBP-16,VersaLogic Corporation,HIGH PERFORMANCE INTEL CORE,4,0,"1764.01000","0","1","-","Condor","Active","Intel Core i5","2.4GHz","2","19.3W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","2","8","-","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-EPU-Condor.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4460-ECP-16.JPG,1241-1407-ND,VL-EPU-4460-ECP-16,VersaLogic Corporation,HIGH PERFORMANCE INTEL CORE,17,0,"2152.01000","0","1","-","Condor","Active","Intel Core i7","2.6GHz","2","23.8W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","2","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Lion%20EPMe-42.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPME-42ECP-08.jpg,1241-1370-ND,VL-EPME-42ECP-08,VersaLogic Corporation,SINGLE BOARD COMPUTER,3,0,"2565.01000","0","1","-","Lion","Active","Intel Core i7","3.9GHz","2","13.3W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","8GB/8GB","SATA, mSATA, MicroSD","Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Lion%20EPMe-42.pdf,//media.digikey.com/photos/VersaLogic%20Photos/MFG_VL-EPME.JPG,1241-1421-ND,VL-EPME-42ECP-16,VersaLogic Corporation,SINGLE BOARD COMPUTER,0,0,"2588.01000","0","1","-","Lion","Active","Intel Core i7","3.9GHz","2","13.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","16GB/16GB","SATA, mSATA, MicroSD","Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.digi.com/pdf/ds_bl4s100.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/20-101-1256.JPG,316-1169-ND,20-101-1256,Digi,COMPUTER SINGLE-BOARD BL4S110,5,0,"139.00000","0","1","-","SBC BL4S100","Active","Rabbit 4000","40MHz","1","2W","-","3.75"" x 5.75"" (96mm x 146mm)","-","-","1MB/1MB","-","-","10Mbps (1)","-","3","20","8:0","Yes","-40°C ~ 85°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6SOWT1D512E008E00CH-ND,SRMX6SOWT1D512E008E00CH,SolidRun LTD,SBC EDGE CARRIER WIFI/BT SOLO,8,0,"145.41000","0","1","-","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://s3.us-east-2.amazonaws.com/technexion/datasheets/wb-imx6.pdf,//media.digikey.com/Photos/Wandboard%20Org%20Photos/WB-IMX6QP-BW.JPG,1406-0011-ND,WB-IMX6QP-BW,Wandboard.Org,WB-IMX6QP-BW KIT,13,0,"179.55000","0","1","-","-","Active","ARM® Cortex®-A9, i.MX6QuadPlus","1.0GHz","4","-","-","3.74"" x 3.74"" (95mm x 95mm)","-","GPIO, I²C, SPI, TTL, UART","2GB/2GB","microSD","HDMI","1Gbps","USB 2.0 (1)","1","-","-","-","0°C ~ 50°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6DUWT1D01GE008E00CH-ND,SRMX6DUWT1D01GE008E00CH,SolidRun LTD,SBC EDGE CARRIER WIFI/BT DUAL,12,0,"187.44000","0","1","-","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/1GB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100/1000Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
https://www.versalogic.com/Products/PDF/DS-Zebra%20EPC-2701.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPC-2701-ExK-0xx.jpg,1241-1432-ND,VL-EPC-2701-EBK-01,VersaLogic Corporation,ZEBRA DUAL-CORE I.MX6 DUALLITE C,10,0,"239.00000","0","1","-","Zebra","Active","ARM® Cortex®-A9, i.MX6DualLite","800MHz","2","2.20W","Heat Sink","3.7"" x 3.7"" (95mm x 95mm)","COM Express Compact","mikroBUS™","4GB/1GB","eMMC, MicroSD","HDMI","10/100/1000Mbps (1)","USB 2.0 (2)","1","8","0:0","Yes","-40°C ~ 85°C"
https://www.digi.com/pdf/ds_bl2100.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0463.JPG,602-1648-ND,20-101-0463,Digi,COMPUTER SINGLE-BOARD BL2120,9,0,"323.00000","0","1","-","Smartcat","Not For New Designs","Rabbit 2000","22.1MHz","1","3W","-","3.41"" x 4.14"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","40","11:4","Yes","-40°C ~ 70°C"
https://versalogic.com/Products/PDF/DS-Tetra%20EPC-2700.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPC-2700-EDK.jpg,1241-1423-ND,VL-EPC-2700-EDK-02B,VersaLogic Corporation,SBC ARM QUAD-CORE I.MX6QUAD CPU,7,0,"370.00000","0","1","-","Tetra","Active","ARM® Cortex®-A9, i.MX6Quad","800MHz","4","4.1W","Heat Sink","3.7"" x 4.9"" (95mm x 125mm)","-","-","2GB/2GB","MicroSD, SATA II","HDMI, LVDS","10/100/1000Mbps","USB 2.0 (2)","1","8","-","Yes","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/MIO-5251/Product%20-%20Datasheet/MIO-5251_DS(09.13.18)20180913112605.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-5251J-U0A1E.jpg,MIO-5251J-U0A1E-ND,MIO-5251J-U0A1E,Advantech Corp,SBC CELERON J1900 2.0GHZ SODIMM,7,0,"416.29000","0","1","-","-","Active","Celeron J1900","2.0GHz","4","7.44W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","MIO-Compact","Mini-PCIe, MIOe","8GB/0GB","SATA, mSATA, SD","DP, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (4), USB 3.0 (1)","4","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Anaconda%20EBX-18.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EBX-18.jpg,1241-1306-ND,VL-EBX-18EBK,VersaLogic Corporation,VORTEX86DX2 CPU 800MHZ ET 1GB,24,0,"471.00000","0","1","-","Anaconda","Active","Vortex86DX2","800MHz","1","6.5W","-","5.75"" x 8"" (146mm x 203mm)","EBX","PC/104-Plus","1GB/0GB","SATA, Mini PCIe/mSATA, microSD","VGA, LVDS","10/100Mbps (2)","USB 2.0 (5)","4","32","8:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-3312.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/Raven-Series.jpg,1241-1352-ND,VL-EPU-3312-EBP,VersaLogic Corporation,RAVEN BOARD DUAL 1.75GHZ,5,0,"777.00000","0","1","-","Raven","Active","Atom E3827","1.75GHz","2","6.80W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","2GB/2GB","SATA, eMMC, MicroSD, Mini PCIe","LVDS","GbE","USB 2.0 (4), USB 3.0 (1)","4","8","8:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-COMm-33.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-COMM-33.jpg,1241-1319-ND,VL-COMM-33ED,VersaLogic Corporation,COM SBC ATOM E3845 1.91GHZ 4GB,13,0,"788.00000","0","1","-","COMm-33","Active","Atom E3845","1.91GHz","4","7.3W","Heat plate","2.17"" x 3.31"" (55mm x 84mm)","COM Express mini (Type 10)","-","4GB/4GB","SATA3 (2), microSD","LVDS, DVI","10/100/1000Mbps","USB 2.0 (6), USB 3.0 (1)","-","-","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Hawk-EPU-3310.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-3310-EAP.jpg,1241-1272-ND,VL-EPU-3310-EDP,VersaLogic Corporation,CPU E3845 1.91GHZ 4GB,2,0,"899.00000","0","1","-","Hawk","Active","Atom E3845","1.91GHz","4","6.80W","Heat plate","2.17"" x 3.31"" (55mm x 84mm)","EPU","-","4GB/4GB","SATA, eMMC, MicroSD, Mini PCIe","LVDS","GbE","USB 2.0 (4)","2","-","0:0","Yes","-40°C ~ 85°C"
https://versalogic.com/Products/PDF/DS-EPU-Condor.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4460-EAP-08.JPG,1241-1405-ND,VL-EPU-4460-EAP-08,VersaLogic Corporation,HIGH PERFORMANCE INTEL CORE,5,0,"1427.01000","0","1","-","Condor","Active","Intel Core i3","2.3GHz","2","14.6W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","8GB/8GB","SATA, Mini PCIe/mSATA","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","2","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Lion%20EPMe-42.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPME-42EBP-04.jpg,1241-1364-ND,VL-EPME-42EBP-04,VersaLogic Corporation,SINGLE BOARD COMPUTER,18,0,"2090.01000","0","1","-","Lion","Active","Intel Core i5","3.5GHz","2","12.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","4GB/4GB","SATA, mSATA, MicroSD","Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPU-4462-xBP-16.JPG,1241-1404-ND,VL-EPU-4462-EBP-16,VersaLogic Corporation,I5-6300U 2.4 / 3.0 GHZ 16 GB,12,0,"2138.01000","0","1","-","Blackbird","Active","Intel Core i5","3.0GHz","2","16.8W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPU-4562-ECP-16.jpg,1241-1367-ND,VL-EPU-4562-ECP-16,VersaLogic Corporation,EMBEDDED PROCESSING UNIT,24,0,"2718.01000","0","1","-","Blackbird","Active","Intel Core i7","2.8GHz","4","21.6W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","-40°C ~ 85°C"
-,//media.digikey.com/Photos/Wandboard%20Org%20Photos/MFG_PICO-IMX6UL-KIT.jpg,1405-0017-ND,PICO-IMX6UL-KIT,Wandboard.Org,I.MX6UL BOARD,8,0,"68.85000","0","1","-","PICO","Active","ARM® Cortex®-A7, i.MX6Ultralite","528MHz","1","-","-","-","-","CAN, GPIO, I²C, SPI, UART","1GB/0GB","eMMC/SD","PXP","10/100Mbps (2)","USB 2.0 (1), USB 2.0 OTG (1)","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOWT1D512E008G00CH-ND,SRMX6SOWT1D512E008G00CH,SolidRun LTD,SBC GATE CARRIER WIFI/BT SOLO,9,0,"133.79000","0","1","-","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://s3.us-east-2.amazonaws.com/technexion/datasheets/wb-imx6.pdf,//media.digikey.com/Photos/Wandboard%20Org%20Photos/WB-IMX6Q-BW_Bottom.JPG,1406-0010-ND,WB-IMX6Q-BW,Wandboard.Org,WB-IMX6Q-BW KIT,8,0,"168.75000","0","1","-","-","Active","ARM® Cortex®-A9, i.MX6Quad","1.0GHz","4","-","-","3.74"" x 3.74"" (95mm x 95mm)","-","GPIO, I²C, SPI, TTL, UART","2GB/2GB","microSD","HDMI","1Gbps","USB 2.0 (1)","1","-","-","-","0°C ~ 50°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6DUWT1D01GE008G00CH-ND,SRMX6DUWT1D01GE008G00CH,SolidRun LTD,SBC GATE CARRIER WIFI/BT DUAL,13,0,"170.40000","0","1","-","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/1GB","uSD","HDMI, MIPI","10/100/1000Mbps (1)","USB 2.0 (4)","-","36","-","-","-"
http://ftp1.digi.com/support/documentation/0190106_g.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/20-101-0497.JPG,602-1730-ND,20-101-0497,Digi,MODULE OP6810 W/O ETH/MEM EXPANS,10,0,"199.00000","0","1","-","OP6810","Not For New Designs","Rabbit 2000","22.1MHz","1","1.5W","-","4.5"" x 3.6"" (114mm x 91mm)","-","-","128KB/128KB","-","-","-","-","3","13/11","-","Yes","0°C ~ 50°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6QDWT1D02GE008P00CH-ND,SRMX6QDWT1D02GE008P00CH,SolidRun LTD,SBC PRO CARRIER WIFI/BT QUAD,8,0,"201.07000","0","1","-","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/2GB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100/1000Mbps (1)","USB 2.0 (4)","-","26","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2500%20Coyote.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/20-101-0575.JPG,316-1179-ND,20-101-0575,Digi,COMPUTER SGL-BRD BL2500 29.4MHZ,9,0,"204.00000","0","1","-","Coyote™","Not For New Designs","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Wildcat_(BL2000).pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0456.jpg,602-2014-ND,20-101-0456,Digi,COMPUTER SINGLE-BOARD BL2020,5,0,"226.00000","0","1","-","Wildcat","Not For New Designs","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","-","-","4","28","4:2","Yes","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Rabbit%20Z-World%20PDFs/BL2500%20Coyote.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0599.jpg,602-1985-ND,20-101-0599,Digi,COMPUTER SGL-BD BL2500 FLSH/SRAM,3,0,"226.00000","0","1","-","Coyote™","Not For New Designs","Rabbit 3000","29.4MHz","1","1W","-","3.94"" x 3.94"" (100mm x 100mm)","-","-","512KB/128KB","-","-","10Mbps (1)","-","6","24","1:2","Yes","-40°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/UBC-200/Product%20-%20Datasheet/UBC-200_DS(03.10.16)20160316105517.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_UBC-200CD-MDA1E.jpg,UBC-200CD-MDA1E-ND,UBC-200CD-MDA1E,Advantech Corp,COMPUTER ARM I.MX6 1GHZ 1GB DDR3,2,0,"283.29000","0","1","-","-","Active","ARM® Cortex®-A9, i.MX6DualLite","1.0GHz","2","3.16W","Heat Sink","4.37"" x 3.03"" (111mm x 77mm)","-","Mini-PCIe, SD, SIM","1GB/1GB","SDIO","HDMI","10/100/1000Mbps","USB 2.0 (1)","-","-","-","Yes","0°C ~ 60°C"
https://www.digi.com/pdf/ds_bl2600.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0891.JPG,602-1736-ND,20-101-0891,Digi,COMPUTER SGL-BRD 29.4MHZ BL2610,4,0,"291.00000","0","1","-","Wolf","Not For New Designs","Rabbit 3000","29.4MHz","1","25W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","-","-","5","36","8:4","Yes","-40°C ~ 70°C"
